Parent	Child	EdgeType
GO:0005886	VSIG1	Gene-Term
GO:0005654	FDPS	Gene-Term
GO:0005829	FDPS	Gene-Term
GO:0005739	FDPS	Gene-Term
GO:0005743	MTCH1	Gene-Term
GO:0016021	MTCH1	Gene-Term
GO:0043235	GPR160	Gene-Term
GO:0016021	GPR160	Gene-Term
GO:0005886	GPR160	Gene-Term
GO:0055037	MLC1	Gene-Term
GO:0005783	MLC1	Gene-Term
GO:0016324	MLC1	Gene-Term
GO:0016021	MLC1	Gene-Term
GO:0016323	MLC1	Gene-Term
GO:0005764	MLC1	Gene-Term
GO:0005901	MLC1	Gene-Term
GO:0005911	MLC1	Gene-Term
GO:0048471	MLC1	Gene-Term
GO:0005769	MLC1	Gene-Term
GO:0005578	TFPI2	Gene-Term
GO:0015629	MSRA	Gene-Term
GO:0005829	MSRA	Gene-Term
GO:0016020	MSRA	Gene-Term
GO:0005739	MSRA	Gene-Term
GO:0005654	MSRA	Gene-Term
GO:0070062	MSRA	Gene-Term
GO:0032044	SUPT4H1	Gene-Term
GO:0005622	MOB3A	Gene-Term
GO:0005634	XRN1	Gene-Term
GO:0000932	XRN1	Gene-Term
GO:0030425	XRN1	Gene-Term
GO:0045202	XRN1	Gene-Term
GO:0005886	XRN1	Gene-Term
GO:0043025	XRN1	Gene-Term
GO:0005829	XRN1	Gene-Term
GO:0016020	CYP27C1	Gene-Term
GO:0005737	PTGES3L-AARSD1	Gene-Term
GO:0005634	PTGES3L-AARSD1	Gene-Term
GO:0005634	TBX6	Gene-Term
GO:0005615	RBBP8NL	Gene-Term
GO:0009897	TNF	Gene-Term
GO:0005615	TNF	Gene-Term
GO:0055037	TNF	Gene-Term
GO:0045121	TNF	Gene-Term
GO:0005887	TNF	Gene-Term
GO:0001891	TNF	Gene-Term
GO:0005737	CTNND2	Gene-Term
GO:0005634	CTNND2	Gene-Term
GO:0005912	CTNND2	Gene-Term
GO:0030425	CTNND2	Gene-Term
GO:0043204	CTNND2	Gene-Term
GO:0005654	BATF	Gene-Term
GO:0005737	BATF	Gene-Term
GO:0030658	SYT3	Gene-Term
GO:0098793	SYT3	Gene-Term
GO:0016021	SYT3	Gene-Term
GO:0005768	SYT3	Gene-Term
GO:0005886	SYT3	Gene-Term
GO:0005634	TRIM6	Gene-Term
GO:0005829	TRIM6	Gene-Term
GO:0070062	CTNND1	Gene-Term
GO:0043197	CTNND1	Gene-Term
GO:0030027	CTNND1	Gene-Term
GO:0005634	CTNND1	Gene-Term
GO:0030496	CTNND1	Gene-Term
GO:0030426	CTNND1	Gene-Term
GO:0005915	CTNND1	Gene-Term
GO:0005886	CTNND1	Gene-Term
GO:0005829	CTNND1	Gene-Term
GO:0010494	PABPC1	Gene-Term
GO:0070062	PABPC1	Gene-Term
GO:0005829	PABPC1	Gene-Term
GO:0016020	PABPC1	Gene-Term
GO:0005925	PABPC1	Gene-Term
GO:0071013	PABPC1	Gene-Term
GO:0005794	MACF1	Gene-Term
GO:0005874	MACF1	Gene-Term
GO:0032587	MACF1	Gene-Term
GO:0010494	PABPC4	Gene-Term
GO:0005634	PABPC4	Gene-Term
GO:0005829	PABPC4	Gene-Term
GO:0005759	PABPC5	Gene-Term
GO:0005634	ZNF19	Gene-Term
GO:0005654	BCORL1	Gene-Term
GO:0005886	BCORL1	Gene-Term
GO:0005737	DQX1	Gene-Term
GO:0005681	DQX1	Gene-Term
GO:0035098	EED	Gene-Term
GO:0001739	EED	Gene-Term
GO:0005829	EED	Gene-Term
GO:0045120	EED	Gene-Term
GO:0005654	MAPKAPK5	Gene-Term
GO:0005829	MAPKAPK5	Gene-Term
GO:0005654	MAPKAPK3	Gene-Term
GO:0005829	MAPKAPK3	Gene-Term
GO:0005654	MAPKAPK2	Gene-Term
GO:0005813	MAPKAPK2	Gene-Term
GO:0005829	MAPKAPK2	Gene-Term
GO:0070062	MAPKAPK2	Gene-Term
GO:0000815	RNF103-CHMP3	Gene-Term
GO:0070062	RNF103-CHMP3	Gene-Term
GO:0005829	RNF103-CHMP3	Gene-Term
GO:0031902	RNF103-CHMP3	Gene-Term
GO:0005886	RNF103-CHMP3	Gene-Term
GO:0005759	PDHX	Gene-Term
GO:0045254	PDHX	Gene-Term
GO:0043025	PTBP2	Gene-Term
GO:0030426	PTBP2	Gene-Term
GO:0005681	PTBP2	Gene-Term
GO:0005634	ZFHX4	Gene-Term
GO:0005891	CACNG6	Gene-Term
GO:0005737	ZNF804A	Gene-Term
GO:1901588	ZNF804A	Gene-Term
GO:0043197	ZNF804A	Gene-Term
GO:0043198	ZNF804A	Gene-Term
GO:0005634	ZNF804A	Gene-Term
GO:0030426	ZNF804A	Gene-Term
GO:0030424	ZNF804A	Gene-Term
GO:0098793	ZNF804A	Gene-Term
GO:0005886	ZNF804A	Gene-Term
GO:0043025	ZNF804A	Gene-Term
GO:0005829	GOLPH3	Gene-Term
GO:0005802	GOLPH3	Gene-Term
GO:0005886	GOLPH3	Gene-Term
GO:0005758	GOLPH3	Gene-Term
GO:0032580	GOLPH3	Gene-Term
GO:0005768	GOLPH3	Gene-Term
GO:0005944	PIK3R6	Gene-Term
GO:0005829	PIK3R6	Gene-Term
GO:0005886	PIK3R6	Gene-Term
GO:0005944	PIK3R5	Gene-Term
GO:0005634	PIK3R5	Gene-Term
GO:0005886	PIK3R5	Gene-Term
GO:0005829	PIK3R5	Gene-Term
GO:0005815	PIK3R5	Gene-Term
GO:0015630	PIK3R4	Gene-Term
GO:0030670	PIK3R4	Gene-Term
GO:0005643	PIK3R4	Gene-Term
GO:0005829	PIK3R4	Gene-Term
GO:0005770	PIK3R4	Gene-Term
GO:0034272	PIK3R4	Gene-Term
GO:0005776	PIK3R4	Gene-Term
GO:0034271	PIK3R4	Gene-Term
GO:0071561	PIK3R4	Gene-Term
GO:0005930	PIK3R4	Gene-Term
GO:0005829	PIK3R3	Gene-Term
GO:0005942	PIK3R3	Gene-Term
GO:0005634	PIK3R2	Gene-Term
GO:0005829	PIK3R2	Gene-Term
GO:0005942	PIK3R2	Gene-Term
GO:0043234	PIK3R1	Gene-Term
GO:0005943	PIK3R1	Gene-Term
GO:0005801	PIK3R1	Gene-Term
GO:0005634	PIK3R1	Gene-Term
GO:1990578	PIK3R1	Gene-Term
GO:0005911	PIK3R1	Gene-Term
GO:0005886	PIK3R1	Gene-Term
GO:0005829	PIK3R1	Gene-Term
GO:0005654	CTNNBL1	Gene-Term
GO:0005737	CTNNBL1	Gene-Term
GO:0016020	CTNNBL1	Gene-Term
GO:0005681	CTNNBL1	Gene-Term
GO:0000974	CTNNBL1	Gene-Term
GO:0005634	ZNF107	Gene-Term
GO:0005654	PDHB	Gene-Term
GO:0005759	PDHB	Gene-Term
GO:0045254	PDHB	Gene-Term
GO:0070062	PDHB	Gene-Term
GO:0034751	AC019117.3	Gene-Term
GO:0005634	AC019117.3	Gene-Term
GO:0005788	PDIA5	Gene-Term
GO:0005789	PDIA5	Gene-Term
GO:0043235	PTPRN2	Gene-Term
GO:0043195	PTPRN2	Gene-Term
GO:0101003	PTPRN2	Gene-Term
GO:0005788	PTPRN2	Gene-Term
GO:0005887	PTPRN2	Gene-Term
GO:0030672	PTPRN2	Gene-Term
GO:0030054	PTPRN2	Gene-Term
GO:0005634	ZNF534	Gene-Term
GO:0005654	TIAL1	Gene-Term
GO:0005764	TIAL1	Gene-Term
GO:0010494	TIAL1	Gene-Term
GO:0070062	TIAL1	Gene-Term
GO:0016021	OR4A5	Gene-Term
GO:0005886	OR4A5	Gene-Term
GO:0005829	HSF2BP	Gene-Term
GO:0005654	HEXIM1	Gene-Term
GO:0005737	HEXIM1	Gene-Term
GO:0005829	DENND5B	Gene-Term
GO:0016021	DENND5B	Gene-Term
GO:0030904	DENND5A	Gene-Term
GO:0005829	DENND5A	Gene-Term
GO:0005802	DENND5A	Gene-Term
GO:0000139	DENND5A	Gene-Term
GO:0016607	HEXIM2	Gene-Term
GO:0005829	HEXIM2	Gene-Term
GO:0016021	PTCRA	Gene-Term
GO:0016021	ELFN1	Gene-Term
GO:0070062	ELFN1	Gene-Term
GO:0030425	ELFN1	Gene-Term
GO:0060076	ELFN1	Gene-Term
GO:0016021	OR5AP2	Gene-Term
GO:0005886	OR5AP2	Gene-Term
GO:0005634	MSGN1	Gene-Term
GO:0016021	ARMCX6	Gene-Term
GO:0005741	ARMCX6	Gene-Term
GO:0005737	LRRC18	Gene-Term
GO:0005737	LRRC19	Gene-Term
GO:0016021	LRRC19	Gene-Term
GO:0005634	ZNF705B	Gene-Term
GO:0005615	LRRC17	Gene-Term
GO:0005737	LRRC14	Gene-Term
GO:0005737	LRRC15	Gene-Term
GO:0016021	LRRC15	Gene-Term
GO:0070062	LRRC15	Gene-Term
GO:0005856	LRRC10	Gene-Term
GO:0030017	LRRC10	Gene-Term
GO:0005634	LRRC10	Gene-Term
GO:0005739	LRRC10	Gene-Term
GO:0005887	RHD	Gene-Term
GO:0043234	SLC51A	Gene-Term
GO:0016021	SLC51A	Gene-Term
GO:0005886	SLC51A	Gene-Term
GO:0005789	SLC51A	Gene-Term
GO:0043234	SLC51B	Gene-Term
GO:0016021	SLC51B	Gene-Term
GO:0005886	SLC51B	Gene-Term
GO:0043202	GPC3	Gene-Term
GO:0070062	GPC3	Gene-Term
GO:0005788	GPC3	Gene-Term
GO:0046658	GPC3	Gene-Term
GO:0005796	GPC3	Gene-Term
GO:0005887	GPC3	Gene-Term
GO:0005578	GPC3	Gene-Term
GO:0016021	AP000350.4	Gene-Term
GO:0005743	CRLS1	Gene-Term
GO:0016021	CRLS1	Gene-Term
GO:0008021	RAB3C	Gene-Term
GO:0005829	RAB3C	Gene-Term
GO:0048471	RAB3C	Gene-Term
GO:0005886	RAB3C	Gene-Term
GO:0005887	OR10J1	Gene-Term
GO:0016021	ELFN2	Gene-Term
GO:0005615	ELFN2	Gene-Term
GO:0005737	SPANXD	Gene-Term
GO:0005634	SPANXD	Gene-Term
GO:0001650	FAM111A	Gene-Term
GO:0005737	FAM111A	Gene-Term
GO:0000785	FAM111A	Gene-Term
GO:0005615	XCL1	Gene-Term
GO:0005623	XCL1	Gene-Term
GO:0005742	TOMM40L	Gene-Term
GO:0046930	TOMM40L	Gene-Term
GO:0043234	RAB3A	Gene-Term
GO:0030667	RAB3A	Gene-Term
GO:0043195	RAB3A	Gene-Term
GO:0005829	RAB3A	Gene-Term
GO:0060203	RAB3A	Gene-Term
GO:0060201	RAB3A	Gene-Term
GO:0001669	RAB3A	Gene-Term
GO:0005886	RAB3A	Gene-Term
GO:1903561	RAB3A	Gene-Term
GO:0005768	RAB3A	Gene-Term
GO:0070083	RAB3A	Gene-Term
GO:0098993	RAB3A	Gene-Term
GO:0061202	RAB3A	Gene-Term
GO:0000790	NFATC1	Gene-Term
GO:0016604	NFATC1	Gene-Term
GO:0005829	NFATC1	Gene-Term
GO:0016021	TMEM202	Gene-Term
GO:0070062	SHROOM2	Gene-Term
GO:0016324	SHROOM2	Gene-Term
GO:0030864	SHROOM2	Gene-Term
GO:0005913	SHROOM2	Gene-Term
GO:0005874	SHROOM2	Gene-Term
GO:0005923	SHROOM2	Gene-Term
GO:0043202	IDS	Gene-Term
GO:0005737	SPANXC	Gene-Term
GO:0005634	SPANXC	Gene-Term
GO:0005829	ARMC6	Gene-Term
GO:0005634	RBKS	Gene-Term
GO:0005829	RBKS	Gene-Term
GO:0070062	RBKS	Gene-Term
GO:0005654	NFATC3	Gene-Term
GO:0005829	NFATC3	Gene-Term
GO:0031225	GLIPR1L1	Gene-Term
GO:0005576	GLIPR1L1	Gene-Term
GO:0001669	GLIPR1L1	Gene-Term
GO:0045121	GLIPR1L1	Gene-Term
GO:0005886	GLIPR1L1	Gene-Term
GO:0016021	GLIPR1L2	Gene-Term
GO:0005829	TNFAIP8L3	Gene-Term
GO:0005886	TNFAIP8L3	Gene-Term
GO:0005782	IDE	Gene-Term
GO:0005615	IDE	Gene-Term
GO:0005634	IDE	Gene-Term
GO:0005739	IDE	Gene-Term
GO:0031597	IDE	Gene-Term
GO:0005886	IDE	Gene-Term
GO:0009986	IDE	Gene-Term
GO:0070062	LRG1	Gene-Term
GO:0016020	LRG1	Gene-Term
GO:0043231	LRG1	Gene-Term
GO:1904813	LRG1	Gene-Term
GO:0035580	LRG1	Gene-Term
GO:1904724	LRG1	Gene-Term
GO:0030424	NCAM2	Gene-Term
GO:0016021	NCAM2	Gene-Term
GO:0016604	NCAM2	Gene-Term
GO:0005886	NCAM2	Gene-Term
GO:0005737	TNFAIP8L2	Gene-Term
GO:0031985	SORL1	Gene-Term
GO:0005783	SORL1	Gene-Term
GO:0070062	SORL1	Gene-Term
GO:0005641	SORL1	Gene-Term
GO:0005802	SORL1	Gene-Term
GO:0034362	SORL1	Gene-Term
GO:0000139	SORL1	Gene-Term
GO:0055037	SORL1	Gene-Term
GO:0005887	SORL1	Gene-Term
GO:0005769	SORL1	Gene-Term
GO:0010008	SORL1	Gene-Term
GO:0005654	RHBDD2	Gene-Term
GO:0016021	RHBDD2	Gene-Term
GO:0048471	RHBDD2	Gene-Term
GO:0000139	RHBDD2	Gene-Term
GO:0005737	CCDC103	Gene-Term
GO:0031514	CCDC103	Gene-Term
GO:0005930	CCDC103	Gene-Term
GO:0005730	DROSHA	Gene-Term
GO:0005654	DROSHA	Gene-Term
GO:0014069	DROSHA	Gene-Term
GO:0005886	DROSHA	Gene-Term
GO:0005925	DROSHA	Gene-Term
GO:0070877	DROSHA	Gene-Term
GO:0070062	CCDC105	Gene-Term
GO:0005737	TNFAIP8L1	Gene-Term
GO:0016021	CCDC107	Gene-Term
GO:0016459	CGN	Gene-Term
GO:0005923	CGN	Gene-Term
GO:0005886	CGN	Gene-Term
GO:0005796	CGA	Gene-Term
GO:0005576	CGA	Gene-Term
GO:0016021	TMEM203	Gene-Term
GO:0005789	TMEM203	Gene-Term
GO:0005634	USP17L20	Gene-Term
GO:0005783	USP17L20	Gene-Term
GO:0005737	CCL5	Gene-Term
GO:0005615	CCL5	Gene-Term
GO:0005783	USP17L26	Gene-Term
GO:0005730	USP17L26	Gene-Term
GO:0005783	USP17L27	Gene-Term
GO:0005730	USP17L27	Gene-Term
GO:0005783	USP17L24	Gene-Term
GO:0005730	USP17L24	Gene-Term
GO:0005783	USP17L25	Gene-Term
GO:0005730	USP17L25	Gene-Term
GO:0005829	POLD1	Gene-Term
GO:0016020	POLD1	Gene-Term
GO:0016235	POLD1	Gene-Term
GO:0005654	POLD1	Gene-Term
GO:0000784	POLD1	Gene-Term
GO:0000109	POLD1	Gene-Term
GO:0043625	POLD1	Gene-Term
GO:0005654	POLD2	Gene-Term
GO:0043625	POLD2	Gene-Term
GO:0005654	POLD3	Gene-Term
GO:0005737	POLD3	Gene-Term
GO:0043625	POLD3	Gene-Term
GO:0005654	POLD4	Gene-Term
GO:0005829	POLD4	Gene-Term
GO:0043625	POLD4	Gene-Term
GO:0005739	POLD4	Gene-Term
GO:0005730	POLD4	Gene-Term
GO:0016605	PML	Gene-Term
GO:0005730	PML	Gene-Term
GO:0005829	PML	Gene-Term
GO:0000792	PML	Gene-Term
GO:0000784	PML	Gene-Term
GO:0042406	PML	Gene-Term
GO:0016363	PML	Gene-Term
GO:0031901	PML	Gene-Term
GO:0016021	REEP3	Gene-Term
GO:0005874	REEP3	Gene-Term
GO:0005789	REEP3	Gene-Term
GO:0005881	REEP2	Gene-Term
GO:0070062	REEP2	Gene-Term
GO:0005887	REEP2	Gene-Term
GO:0005789	REEP2	Gene-Term
GO:0005770	ATP7B	Gene-Term
GO:0005739	ATP7B	Gene-Term
GO:0016323	ATP7B	Gene-Term
GO:0032588	ATP7B	Gene-Term
GO:0005887	ATP7B	Gene-Term
GO:0048471	ATP7B	Gene-Term
GO:0005634	ARMCX3	Gene-Term
GO:0031307	ARMCX3	Gene-Term
GO:0005634	TIGD1	Gene-Term
GO:0044317	REEP6	Gene-Term
GO:0045177	REEP6	Gene-Term
GO:0005634	REEP6	Gene-Term
GO:0005789	REEP6	Gene-Term
GO:0001917	REEP6	Gene-Term
GO:0016021	REEP6	Gene-Term
GO:0005759	MRM2	Gene-Term
GO:0005730	MRM2	Gene-Term
GO:0005759	MRM3	Gene-Term
GO:0090537	CECR2	Gene-Term
GO:0005759	MRM1	Gene-Term
GO:0001669	TSKS	Gene-Term
GO:0005814	TSKS	Gene-Term
GO:0022625	RPL23A	Gene-Term
GO:0031932	RPL23A	Gene-Term
GO:0070062	RPL23A	Gene-Term
GO:0005730	RPL23A	Gene-Term
GO:0005634	NUB1	Gene-Term
GO:0005829	NUB1	Gene-Term
GO:0016021	ARL6IP6	Gene-Term
GO:0005856	ARL6IP5	Gene-Term
GO:0016021	ARL6IP5	Gene-Term
GO:0005886	ARL6IP5	Gene-Term
GO:0070062	ARL6IP5	Gene-Term
GO:0005789	ARL6IP5	Gene-Term
GO:0016607	ARL6IP4	Gene-Term
GO:0005730	ARL6IP4	Gene-Term
GO:0005784	ARL6IP1	Gene-Term
GO:0030176	ARL6IP1	Gene-Term
GO:0005829	ARL6IP1	Gene-Term
GO:0016607	FEV	Gene-Term
GO:0005892	CHRNA5	Gene-Term
GO:0045211	CHRNA5	Gene-Term
GO:0030054	CHRNA5	Gene-Term
GO:0005892	CHRNA6	Gene-Term
GO:0045211	CHRNA6	Gene-Term
GO:0030054	CHRNA6	Gene-Term
GO:0009897	CHRNA7	Gene-Term
GO:0030673	CHRNA7	Gene-Term
GO:0016324	CHRNA7	Gene-Term
GO:0005892	CHRNA7	Gene-Term
GO:0045211	CHRNA7	Gene-Term
GO:0044853	CHRNA7	Gene-Term
GO:0030054	CHRNA7	Gene-Term
GO:0015630	FER	Gene-Term
GO:0015629	FER	Gene-Term
GO:0030027	FER	Gene-Term
GO:0005829	FER	Gene-Term
GO:0000790	FER	Gene-Term
GO:0005938	FER	Gene-Term
GO:0031234	FER	Gene-Term
GO:0030054	FER	Gene-Term
GO:0005794	FES	Gene-Term
GO:0015630	FES	Gene-Term
GO:0031410	FES	Gene-Term
GO:0005829	FES	Gene-Term
GO:0005925	FES	Gene-Term
GO:0031234	FES	Gene-Term
GO:0005892	CHRNA2	Gene-Term
GO:0045211	CHRNA2	Gene-Term
GO:0030054	CHRNA2	Gene-Term
GO:0030425	CHRNA3	Gene-Term
GO:0005892	CHRNA3	Gene-Term
GO:0045211	CHRNA3	Gene-Term
GO:0014069	CHRNA3	Gene-Term
GO:0044853	CHRNA3	Gene-Term
GO:0043025	CHRNA3	Gene-Term
GO:0030054	CHRNA3	Gene-Term
GO:0005634	SAV1	Gene-Term
GO:0005829	SAV1	Gene-Term
GO:0043234	PLN	Gene-Term
GO:0031982	PLN	Gene-Term
GO:0031966	PLN	Gene-Term
GO:0033017	PLN	Gene-Term
GO:0048471	PLN	Gene-Term
GO:0090534	PLN	Gene-Term
GO:0016021	ARMCX2	Gene-Term
GO:0005741	ARMCX2	Gene-Term
GO:0005654	USF2	Gene-Term
GO:0005892	CHRNA9	Gene-Term
GO:0045211	CHRNA9	Gene-Term
GO:0030054	CHRNA9	Gene-Term
GO:0005737	MAPK8IP2	Gene-Term
GO:0043025	MAPK8IP2	Gene-Term
GO:0043234	MAPK8IP2	Gene-Term
GO:0014069	MAPK8IP2	Gene-Term
GO:0000139	MAPK8IP3	Gene-Term
GO:0005634	NFKBIA	Gene-Term
GO:0033256	NFKBIA	Gene-Term
GO:0005829	NFKBIA	Gene-Term
GO:0005886	NFKBIA	Gene-Term
GO:0010494	STAU1	Gene-Term
GO:0005791	STAU1	Gene-Term
GO:0070062	STAU1	Gene-Term
GO:0005829	STAU1	Gene-Term
GO:0030425	STAU1	Gene-Term
GO:0005886	STAU1	Gene-Term
GO:0043025	STAU1	Gene-Term
GO:0005875	STAU1	Gene-Term
GO:0005654	CEP152	Gene-Term
GO:0000242	CEP152	Gene-Term
GO:0005829	CEP152	Gene-Term
GO:0005814	CEP152	Gene-Term
GO:0098536	CEP152	Gene-Term
GO:0070062	DICER1	Gene-Term
GO:0005793	DICER1	Gene-Term
GO:0035068	DICER1	Gene-Term
GO:0005829	DICER1	Gene-Term
GO:0030426	DICER1	Gene-Term
GO:0030425	DICER1	Gene-Term
GO:0030424	DICER1	Gene-Term
GO:0033167	DICER1	Gene-Term
GO:0070578	DICER1	Gene-Term
GO:0005737	ID4	Gene-Term
GO:0005634	ID4	Gene-Term
GO:0043234	ID2	Gene-Term
GO:0005634	ID2	Gene-Term
GO:0005829	ID2	Gene-Term
GO:0005737	ID3	Gene-Term
GO:0005634	ID3	Gene-Term
GO:0005654	ID1	Gene-Term
GO:0005794	ID1	Gene-Term
GO:0005813	ID1	Gene-Term
GO:0005737	TSACC	Gene-Term
GO:0005739	MGME1	Gene-Term
GO:0016021	AL024498.2	Gene-Term
GO:0005634	TIGD3	Gene-Term
GO:0005737	CFAP221	Gene-Term
GO:0005930	CFAP221	Gene-Term
GO:0005634	ZNF865	Gene-Term
GO:0005829	AARS	Gene-Term
GO:0016020	AARS	Gene-Term
GO:0070062	AARS	Gene-Term
GO:0016607	HP1BP3	Gene-Term
GO:0000786	HP1BP3	Gene-Term
GO:0030658	CHGA	Gene-Term
GO:0042583	CHGA	Gene-Term
GO:0048471	CHGA	Gene-Term
GO:0005615	CHGA	Gene-Term
GO:0042629	CHGA	Gene-Term
GO:0030141	CHGB	Gene-Term
GO:0005576	CHGB	Gene-Term
GO:0005788	CHGB	Gene-Term
GO:0070369	TCF7L2	Gene-Term
GO:0000790	TCF7L2	Gene-Term
GO:0016605	TCF7L2	Gene-Term
GO:0032993	TCF7L2	Gene-Term
GO:0070971	PDCD6IP	Gene-Term
GO:0042470	PDCD6IP	Gene-Term
GO:0070062	PDCD6IP	Gene-Term
GO:0043209	PDCD6IP	Gene-Term
GO:0005829	PDCD6IP	Gene-Term
GO:0005815	PDCD6IP	Gene-Term
GO:0001772	PDCD6IP	Gene-Term
GO:0005925	PDCD6IP	Gene-Term
GO:0005923	PDCD6IP	Gene-Term
GO:0090543	PDCD6IP	Gene-Term
GO:0042641	PDCD6IP	Gene-Term
GO:0016021	OR10AD1	Gene-Term
GO:0005886	OR10AD1	Gene-Term
GO:0005856	MSN	Gene-Term
GO:0031528	MSN	Gene-Term
GO:0005829	MSN	Gene-Term
GO:0071437	MSN	Gene-Term
GO:0016324	MSN	Gene-Term
GO:0005634	MSN	Gene-Term
GO:0072562	MSN	Gene-Term
GO:0016323	MSN	Gene-Term
GO:0030175	MSN	Gene-Term
GO:0031143	MSN	Gene-Term
GO:0043209	MSN	Gene-Term
GO:0001931	MSN	Gene-Term
GO:0048471	MSN	Gene-Term
GO:0005925	MSN	Gene-Term
GO:0009986	MSN	Gene-Term
GO:0070062	MSN	Gene-Term
GO:0005615	SPACA5B	Gene-Term
GO:0031514	FOPNL	Gene-Term
GO:0036064	FOPNL	Gene-Term
GO:0005634	FOPNL	Gene-Term
GO:0034451	FOPNL	Gene-Term
GO:0005814	FOPNL	Gene-Term
GO:0005654	MSC	Gene-Term
GO:0005829	OPLAH	Gene-Term
GO:0070971	SEC31A	Gene-Term
GO:0005829	SEC31A	Gene-Term
GO:0005789	SEC31A	Gene-Term
GO:0048471	SEC31A	Gene-Term
GO:0000139	SEC31A	Gene-Term
GO:0030127	SEC31A	Gene-Term
GO:0005654	XBP1	Gene-Term
GO:0016021	XBP1	Gene-Term
GO:0005789	XBP1	Gene-Term
GO:0005881	GRAMD2B	Gene-Term
GO:0005737	ANKRD6	Gene-Term
GO:0005634	ANKRD6	Gene-Term
GO:0016021	GRAMD2A	Gene-Term
GO:0001650	ANKRD1	Gene-Term
GO:0005654	ANKRD1	Gene-Term
GO:0005829	ANKRD1	Gene-Term
GO:0031674	ANKRD1	Gene-Term
GO:0005667	ANKRD1	Gene-Term
GO:0005829	ANKRD2	Gene-Term
GO:0000791	ANKRD2	Gene-Term
GO:0016605	ANKRD2	Gene-Term
GO:0031674	ANKRD2	Gene-Term
GO:0005654	AQR	Gene-Term
GO:0071013	AQR	Gene-Term
GO:0016020	AQR	Gene-Term
GO:0005829	ANKRD9	Gene-Term
GO:0016607	GLI2	Gene-Term
GO:0005730	GLI2	Gene-Term
GO:0031514	GLI2	Gene-Term
GO:0005829	GLI2	Gene-Term
GO:0016020	GLI2	Gene-Term
GO:0097542	GLI2	Gene-Term
GO:0097546	GLI2	Gene-Term
GO:0005930	GLI2	Gene-Term
GO:0016607	GLI3	Gene-Term
GO:0017053	GLI3	Gene-Term
GO:0005829	GLI3	Gene-Term
GO:0097542	GLI3	Gene-Term
GO:0097546	GLI3	Gene-Term
GO:0016592	GLI3	Gene-Term
GO:0005930	GLI3	Gene-Term
GO:0005654	GLI1	Gene-Term
GO:0097542	GLI1	Gene-Term
GO:0005829	GLI1	Gene-Term
GO:0005930	GLI1	Gene-Term
GO:0097546	GLI1	Gene-Term
GO:0016021	AQP12B	Gene-Term
GO:0016021	AQP12A	Gene-Term
GO:0005887	FSHR	Gene-Term
GO:0005622	FSHR	Gene-Term
GO:0016021	DISP1	Gene-Term
GO:0016323	DISP1	Gene-Term
GO:0030659	DISP3	Gene-Term
GO:0016021	DISP3	Gene-Term
GO:0031965	DISP3	Gene-Term
GO:0005789	DISP3	Gene-Term
GO:0016021	DISP2	Gene-Term
GO:0005886	DISP2	Gene-Term
GO:0005743	YME1L1	Gene-Term
GO:0016021	YME1L1	Gene-Term
GO:0016604	YME1L1	Gene-Term
GO:0070062	PEF1	Gene-Term
GO:0031463	PEF1	Gene-Term
GO:0005783	PEF1	Gene-Term
GO:0030127	PEF1	Gene-Term
GO:0000139	PEF1	Gene-Term
GO:0005576	GDNF	Gene-Term
GO:0005622	GDNF	Gene-Term
GO:0005634	LONP2	Gene-Term
GO:0016020	LONP2	Gene-Term
GO:0005782	LONP2	Gene-Term
GO:0005604	COL8A2	Gene-Term
GO:0005581	COL8A2	Gene-Term
GO:0005788	COL8A2	Gene-Term
GO:0005591	COL8A1	Gene-Term
GO:0070062	COL8A1	Gene-Term
GO:0005788	COL8A1	Gene-Term
GO:0005737	HNRNPA1L2	Gene-Term
GO:0005681	HNRNPA1L2	Gene-Term
GO:0070062	PDGFD	Gene-Term
GO:0005788	PDGFD	Gene-Term
GO:0000139	PDGFD	Gene-Term
GO:0005743	HCCS	Gene-Term
GO:0001650	ORC6	Gene-Term
GO:0005654	ORC6	Gene-Term
GO:0016020	ORC6	Gene-Term
GO:0005664	ORC6	Gene-Term
GO:0005654	ORC4	Gene-Term
GO:0005829	ORC4	Gene-Term
GO:0005730	ORC4	Gene-Term
GO:0000784	ORC4	Gene-Term
GO:0005664	ORC4	Gene-Term
GO:0005654	ORC5	Gene-Term
GO:0005829	ORC5	Gene-Term
GO:0000784	ORC5	Gene-Term
GO:0005664	ORC5	Gene-Term
GO:0005654	ORC2	Gene-Term
GO:0000939	ORC2	Gene-Term
GO:0005813	ORC2	Gene-Term
GO:0016020	ORC2	Gene-Term
GO:0000792	ORC2	Gene-Term
GO:0000784	ORC2	Gene-Term
GO:0005664	ORC2	Gene-Term
GO:0005758	GFER	Gene-Term
GO:0005829	GFER	Gene-Term
GO:0005576	GFER	Gene-Term
GO:0016607	AP5Z1	Gene-Term
GO:0044599	AP5Z1	Gene-Term
GO:0005730	ORC1	Gene-Term
GO:0005829	ORC1	Gene-Term
GO:0005654	ORC1	Gene-Term
GO:0000784	ORC1	Gene-Term
GO:0005886	ORC1	Gene-Term
GO:0005664	ORC1	Gene-Term
GO:0005575	SPATA3	Gene-Term
GO:0070062	DMKN	Gene-Term
GO:0005654	UBA7	Gene-Term
GO:0005829	UBA7	Gene-Term
GO:0005634	TIGD4	Gene-Term
GO:0005737	WNT16	Gene-Term
GO:0005578	WNT16	Gene-Term
GO:0005615	WNT16	Gene-Term
