Parent	Child	EdgeType
GO:0010950	SERPINB3	Gene-Term
GO:0010951	SERPINB2	Gene-Term
GO:0042730	SERPINB2	Gene-Term
GO:0043066	SERPINB2	Gene-Term
GO:0035722	SERPINB2	Gene-Term
GO:0002009	SERPINB5	Gene-Term
GO:0050678	SERPINB5	Gene-Term
GO:0006928	SERPINB5	Gene-Term
GO:0030198	SERPINB5	Gene-Term
GO:0010951	SERPINB5	Gene-Term
GO:0060512	SERPINB5	Gene-Term
GO:0010951	SERPINB4	Gene-Term
GO:0042270	SERPINB4	Gene-Term
GO:0010951	SERPINB7	Gene-Term
GO:0032914	SERPINB7	Gene-Term
GO:0072126	SERPINB7	Gene-Term
GO:0032967	SERPINB7	Gene-Term
GO:0090362	SERPINB7	Gene-Term
GO:0007605	SERPINB6	Gene-Term
GO:0010951	SERPINB6	Gene-Term
GO:0071470	SERPINB6	Gene-Term
GO:0043312	SERPINB6	Gene-Term
GO:0050911	OR9Q2	Gene-Term
GO:0007186	OR9Q2	Gene-Term
GO:0007494	SMO	Gene-Term
GO:0021904	SMO	Gene-Term
GO:0048143	SMO	Gene-Term
GO:0050821	SMO	Gene-Term
GO:0042307	SMO	Gene-Term
GO:0090190	SMO	Gene-Term
GO:0072285	SMO	Gene-Term
GO:0045880	SMO	Gene-Term
GO:0051451	SMO	Gene-Term
GO:0070986	SMO	Gene-Term
GO:0021987	SMO	Gene-Term
GO:0001649	SMO	Gene-Term
GO:0001701	SMO	Gene-Term
GO:0060248	SMO	Gene-Term
GO:0000122	SMO	Gene-Term
GO:0003323	SMO	Gene-Term
GO:0001708	SMO	Gene-Term
GO:0051799	SMO	Gene-Term
GO:0001947	SMO	Gene-Term
GO:0021938	SMO	Gene-Term
GO:0030857	SMO	Gene-Term
GO:2000036	SMO	Gene-Term
GO:0021696	SMO	Gene-Term
GO:0060684	SMO	Gene-Term
GO:0061053	SMO	Gene-Term
GO:0007186	SMO	Gene-Term
GO:0021953	SMO	Gene-Term
GO:0021794	SMO	Gene-Term
GO:0021910	SMO	Gene-Term
GO:0048741	SMO	Gene-Term
GO:0046622	SMO	Gene-Term
GO:0043066	SMO	Gene-Term
GO:0071397	SMO	Gene-Term
GO:0021542	SMO	Gene-Term
GO:0043392	SMO	Gene-Term
GO:0061113	SMO	Gene-Term
GO:0001755	SMO	Gene-Term
GO:0048873	SMO	Gene-Term
GO:2000826	SMO	Gene-Term
GO:0031069	SMO	Gene-Term
GO:0060644	SMO	Gene-Term
GO:0050679	SMO	Gene-Term
GO:0007371	SMO	Gene-Term
GO:0001570	SMO	Gene-Term
GO:0003140	SMO	Gene-Term
GO:0042475	SMO	Gene-Term
GO:0009952	SMO	Gene-Term
GO:0040018	SMO	Gene-Term
GO:0007228	SMO	Gene-Term
GO:0048853	SMO	Gene-Term
GO:0002053	SMO	Gene-Term
GO:0002052	SMO	Gene-Term
GO:0045944	SMO	Gene-Term
GO:0060413	SMO	Gene-Term
GO:0036353	PCGF3	Gene-Term
GO:0006355	PCGF3	Gene-Term
GO:0060819	PCGF3	Gene-Term
GO:0050911	OR9Q1	Gene-Term
GO:0007186	OR9Q1	Gene-Term
GO:0036353	PCGF5	Gene-Term
GO:0045944	PCGF5	Gene-Term
GO:0060819	PCGF5	Gene-Term
GO:0002282	CX3CR1	Gene-Term
GO:0030336	CX3CR1	Gene-Term
GO:0070098	CX3CR1	Gene-Term
GO:0006968	CX3CR1	Gene-Term
GO:0071222	CX3CR1	Gene-Term
GO:1900272	CX3CR1	Gene-Term
GO:0071560	CX3CR1	Gene-Term
GO:0007613	CX3CR1	Gene-Term
GO:0045766	CX3CR1	Gene-Term
GO:0009611	CX3CR1	Gene-Term
GO:0002052	CX3CR1	Gene-Term
GO:0016032	CX3CR1	Gene-Term
GO:0007155	CX3CR1	Gene-Term
GO:0002881	CX3CR1	Gene-Term
GO:0048246	CX3CR1	Gene-Term
GO:0007186	CX3CR1	Gene-Term
GO:2001240	CX3CR1	Gene-Term
GO:0021795	CX3CR1	Gene-Term
GO:0016525	CX3CR1	Gene-Term
GO:0036353	PCGF6	Gene-Term
GO:0000122	PCGF6	Gene-Term
GO:2001235	MAGED1	Gene-Term
GO:0032922	MAGED1	Gene-Term
GO:0050680	MAGED1	Gene-Term
GO:0090190	MAGED1	Gene-Term
GO:0043406	MAGED1	Gene-Term
GO:0042752	MAGED1	Gene-Term
GO:0006357	MAGED1	Gene-Term
GO:0045892	MAGED1	Gene-Term
GO:0045893	MAGED1	Gene-Term
GO:0070294	MAGED2	Gene-Term
GO:0007565	MAGED2	Gene-Term
GO:0002576	MAGED2	Gene-Term
GO:0008150	C6orf62	Gene-Term
GO:0007030	ATP8B3	Gene-Term
GO:0007339	ATP8B3	Gene-Term
GO:0045332	ATP8B3	Gene-Term
GO:0034220	ATP8B2	Gene-Term
GO:0007030	ATP8B2	Gene-Term
GO:0045332	ATP8B2	Gene-Term
GO:0006855	ATP8B1	Gene-Term
GO:0034220	ATP8B1	Gene-Term
GO:0007605	ATP8B1	Gene-Term
GO:0015917	ATP8B1	Gene-Term
GO:0007030	ATP8B1	Gene-Term
GO:0015721	ATP8B1	Gene-Term
GO:0060119	ATP8B1	Gene-Term
GO:0045892	ATP8B1	Gene-Term
GO:0045332	ATP8B1	Gene-Term
GO:0008206	ATP8B1	Gene-Term
GO:0021650	ATP8B1	Gene-Term
GO:0032534	ATP8B1	Gene-Term
GO:0035264	TAF10	Gene-Term
GO:0043966	TAF10	Gene-Term
GO:0051260	TAF10	Gene-Term
GO:0051101	TAF10	Gene-Term
GO:0006915	TAF10	Gene-Term
GO:0000082	TAF10	Gene-Term
GO:0070365	TAF10	Gene-Term
GO:0006355	TAF10	Gene-Term
GO:0006367	TAF10	Gene-Term
GO:1901796	TAF10	Gene-Term
GO:0006368	TAF10	Gene-Term
GO:0043623	TAF10	Gene-Term
GO:0016578	TAF10	Gene-Term
GO:0090305	EXD3	Gene-Term
GO:0090305	EXD2	Gene-Term
GO:0000729	EXD2	Gene-Term
GO:0000724	EXD2	Gene-Term
GO:0034587	EXD1	Gene-Term
GO:0051321	EXD1	Gene-Term
GO:0031047	EXD1	Gene-Term
GO:0007030	ATP8B4	Gene-Term
GO:0043312	ATP8B4	Gene-Term
GO:0045332	ATP8B4	Gene-Term
GO:0007165	DTHD1	Gene-Term
GO:0006355	ELP6	Gene-Term
GO:0030335	ELP6	Gene-Term
GO:0006355	ELP5	Gene-Term
GO:0030335	ELP5	Gene-Term
GO:0006368	ELP4	Gene-Term
GO:0045859	ELP4	Gene-Term
GO:0006357	ELP4	Gene-Term
GO:0043966	ELP4	Gene-Term
GO:0043967	ELP4	Gene-Term
GO:0030335	ELP3	Gene-Term
GO:0043966	ELP3	Gene-Term
GO:0043967	ELP3	Gene-Term
GO:0045859	ELP3	Gene-Term
GO:0006357	ELP3	Gene-Term
GO:0001764	ELP3	Gene-Term
GO:0006368	ELP3	Gene-Term
GO:0007417	ELP3	Gene-Term
GO:0006368	ELP2	Gene-Term
GO:0006357	ELP2	Gene-Term
GO:0046425	ELP2	Gene-Term
GO:0030335	ELP1	Gene-Term
GO:0045859	ELP1	Gene-Term
GO:0006461	ELP1	Gene-Term
GO:0006357	ELP1	Gene-Term
GO:0007165	ELP1	Gene-Term
GO:0006955	ELP1	Gene-Term
GO:0006368	ELP1	Gene-Term
GO:0002098	ELP1	Gene-Term
GO:0051865	TRIM58	Gene-Term
GO:0042787	TRIM58	Gene-Term
GO:0000209	TRIM58	Gene-Term
GO:0061931	TRIM58	Gene-Term
GO:1902838	TRIM58	Gene-Term
GO:0055114	ASPHD2	Gene-Term
GO:0018193	ASPHD2	Gene-Term
GO:0010811	CCDC80	Gene-Term
GO:0030198	CCDC80	Gene-Term
GO:0030049	DES	Gene-Term
GO:0008016	DES	Gene-Term
GO:0045109	DES	Gene-Term
GO:0043687	FBXL4	Gene-Term
GO:0006511	FBXL4	Gene-Term
GO:0000209	FBXL4	Gene-Term
GO:0060484	DPPA2	Gene-Term
GO:0006355	DPPA2	Gene-Term
GO:0031060	DPPA2	Gene-Term
GO:2000648	DPPA2	Gene-Term
GO:0019827	DPPA2	Gene-Term
GO:1901536	DPPA3	Gene-Term
GO:0040016	DPPA3	Gene-Term
GO:0044726	DPPA3	Gene-Term
GO:2000653	DPPA3	Gene-Term
GO:0016569	DPPA3	Gene-Term
GO:0006338	DEK	Gene-Term
GO:0019079	DEK	Gene-Term
GO:0006357	DEK	Gene-Term
GO:0007165	DEK	Gene-Term
GO:2001032	DEK	Gene-Term
GO:0045815	DEK	Gene-Term
GO:0016569	DEK	Gene-Term
GO:0008150	SPRYD4	Gene-Term
GO:0038096	IGLV6-57	Gene-Term
GO:0038095	IGLV6-57	Gene-Term
GO:0030449	IGLV6-57	Gene-Term
GO:0006898	IGLV6-57	Gene-Term
GO:0050900	IGLV6-57	Gene-Term
GO:0006958	IGLV6-57	Gene-Term
GO:0035019	DPPA4	Gene-Term
GO:0006355	DPPA4	Gene-Term
GO:0060484	DPPA4	Gene-Term
GO:0007275	DPPA5	Gene-Term
GO:0008284	RAC2	Gene-Term
GO:0007015	RAC2	Gene-Term
GO:0010310	RAC2	Gene-Term
GO:0060263	RAC2	Gene-Term
GO:0090023	RAC2	Gene-Term
GO:0051056	RAC2	Gene-Term
GO:0010810	RAC2	Gene-Term
GO:0045859	RAC2	Gene-Term
GO:0043304	RAC2	Gene-Term
GO:0042129	RAC2	Gene-Term
GO:1903955	RAC2	Gene-Term
GO:0010592	RAC2	Gene-Term
GO:0071593	RAC2	Gene-Term
GO:0007186	RAC2	Gene-Term
GO:0045453	RAC2	Gene-Term
GO:0030168	RAC2	Gene-Term
GO:0060753	RAC2	Gene-Term
GO:0006897	LY75-CD302	Gene-Term
GO:0007165	LY75-CD302	Gene-Term
GO:0006954	LY75-CD302	Gene-Term
GO:0006955	LY75-CD302	Gene-Term
GO:0036498	KLHDC3	Gene-Term
GO:0007131	KLHDC3	Gene-Term
GO:0050729	TLR10	Gene-Term
GO:0002755	TLR10	Gene-Term
GO:0050707	TLR10	Gene-Term
GO:0034166	TLR10	Gene-Term
GO:0048714	TLR2	Gene-Term
GO:0071223	TLR2	Gene-Term
GO:0034134	TLR2	Gene-Term
GO:0007612	TLR2	Gene-Term
GO:0051964	TLR2	Gene-Term
GO:0038123	TLR2	Gene-Term
GO:0030177	TLR2	Gene-Term
GO:0038124	TLR2	Gene-Term
GO:0032868	TLR2	Gene-Term
GO:0001666	TLR2	Gene-Term
GO:0051770	TLR2	Gene-Term
GO:0046209	TLR2	Gene-Term
GO:0007252	TLR2	Gene-Term
GO:0071727	TLR2	Gene-Term
GO:0071726	TLR2	Gene-Term
GO:0009636	TLR2	Gene-Term
GO:0032728	TLR2	Gene-Term
GO:0050765	TLR2	Gene-Term
GO:0032722	TLR2	Gene-Term
GO:0008285	TLR2	Gene-Term
GO:0032760	TLR2	Gene-Term
GO:0032741	TLR2	Gene-Term
GO:0051092	TLR2	Gene-Term
GO:0032289	TLR2	Gene-Term
GO:0006915	TLR2	Gene-Term
GO:2000484	TLR2	Gene-Term
GO:0034123	TLR2	Gene-Term
GO:0050830	TLR2	Gene-Term
GO:0001774	TLR2	Gene-Term
GO:0014005	TLR2	Gene-Term
GO:0002755	TLR2	Gene-Term
GO:0042346	TLR2	Gene-Term
GO:0031663	TLR2	Gene-Term
GO:0042495	TLR2	Gene-Term
GO:0043312	TLR2	Gene-Term
GO:0042496	TLR2	Gene-Term
GO:0006691	TLR2	Gene-Term
GO:0050729	TLR2	Gene-Term
GO:0002374	TLR2	Gene-Term
GO:0045944	TLR2	Gene-Term
GO:0032755	TLR2	Gene-Term
GO:0032570	TLR2	Gene-Term
GO:0032735	TLR2	Gene-Term
GO:0070542	TLR2	Gene-Term
GO:0032733	TLR2	Gene-Term
GO:0015031	UBAP1	Gene-Term
GO:0016197	UBAP1	Gene-Term
GO:0043162	UBAP1	Gene-Term
GO:0075733	UBAP1	Gene-Term
GO:0032608	TRIM56	Gene-Term
GO:0070534	TRIM56	Gene-Term
GO:0051607	TRIM56	Gene-Term
GO:0034340	TRIM56	Gene-Term
GO:0032479	TRIM56	Gene-Term
GO:0097503	ST3GAL5	Gene-Term
GO:0009311	ST3GAL5	Gene-Term
GO:0001574	ST3GAL5	Gene-Term
GO:0018279	ST3GAL5	Gene-Term
GO:0009597	TLR3	Gene-Term
GO:0071360	TLR3	Gene-Term
GO:0034138	TLR3	Gene-Term
GO:0071260	TLR3	Gene-Term
GO:0097191	TLR3	Gene-Term
GO:0008584	TLR3	Gene-Term
GO:0035458	TLR3	Gene-Term
GO:0035690	TLR3	Gene-Term
GO:0042742	TLR3	Gene-Term
GO:0002282	TLR3	Gene-Term
GO:0050729	TLR3	Gene-Term
GO:0007252	TLR3	Gene-Term
GO:0007250	TLR3	Gene-Term
GO:0043065	TLR3	Gene-Term
GO:0035666	TLR3	Gene-Term
GO:0032760	TLR3	Gene-Term
GO:0034128	TLR3	Gene-Term
GO:0034346	TLR3	Gene-Term
GO:0034123	TLR3	Gene-Term
GO:0045080	TLR3	Gene-Term
GO:0046330	TLR3	Gene-Term
GO:0006972	TLR3	Gene-Term
GO:0045078	TLR3	Gene-Term
GO:0002730	TLR3	Gene-Term
GO:0051607	TLR3	Gene-Term
GO:0051092	TLR3	Gene-Term
GO:0042346	TLR3	Gene-Term
GO:0045356	TLR3	Gene-Term
GO:0045359	TLR3	Gene-Term
GO:0071346	TLR3	Gene-Term
GO:0097527	TLR3	Gene-Term
GO:0045944	TLR3	Gene-Term
GO:0045671	TLR3	Gene-Term
GO:0032735	TLR3	Gene-Term
GO:0032757	TLR3	Gene-Term
GO:0032755	TLR3	Gene-Term
GO:0060430	ASXL1	Gene-Term
GO:0032526	ASXL1	Gene-Term
GO:0000902	ASXL1	Gene-Term
GO:0048539	ASXL1	Gene-Term
GO:0048872	ASXL1	Gene-Term
GO:0003007	ASXL1	Gene-Term
GO:0045944	ASXL1	Gene-Term
GO:0048538	ASXL1	Gene-Term
GO:0035522	ASXL1	Gene-Term
GO:0030097	ASXL1	Gene-Term
GO:0048386	ASXL1	Gene-Term
GO:0045599	ASXL1	Gene-Term
GO:0035359	ASXL1	Gene-Term
GO:0006297	POLK	Gene-Term
GO:0006296	POLK	Gene-Term
GO:0006260	POLK	Gene-Term
GO:0006283	POLK	Gene-Term
GO:0042276	POLK	Gene-Term
GO:0006355	ASXL3	Gene-Term
GO:0045944	ASXL2	Gene-Term
GO:0045600	ASXL2	Gene-Term
GO:0016579	ASXL2	Gene-Term
GO:0035360	ASXL2	Gene-Term
GO:0050911	OR51H1	Gene-Term
GO:0007186	OR51H1	Gene-Term
GO:0006355	ZFP69B	Gene-Term
GO:0006355	ZBTB39	Gene-Term
GO:0006974	ZBTB38	Gene-Term
GO:0045944	ZBTB38	Gene-Term
GO:0045892	ZBTB38	Gene-Term
GO:0006275	ZBTB38	Gene-Term
GO:0002755	TLR1	Gene-Term
GO:0045410	TLR1	Gene-Term
GO:0071727	TLR1	Gene-Term
GO:0042116	TLR1	Gene-Term
GO:0042535	TLR1	Gene-Term
GO:0034137	TLR1	Gene-Term
GO:2000484	TLR1	Gene-Term
GO:0034130	TLR1	Gene-Term
GO:0038123	TLR1	Gene-Term
GO:0042742	TLR1	Gene-Term
GO:0006954	TLR1	Gene-Term
GO:0042495	TLR1	Gene-Term
GO:0046718	HTR2A	Gene-Term
GO:0045907	HTR2A	Gene-Term
GO:0050965	HTR2A	Gene-Term
GO:0050966	HTR2A	Gene-Term
GO:0048148	HTR2A	Gene-Term
GO:0014832	HTR2A	Gene-Term
GO:0044380	HTR2A	Gene-Term
GO:0043267	HTR2A	Gene-Term
GO:0043406	HTR2A	Gene-Term
GO:0014059	HTR2A	Gene-Term
GO:0008219	HTR2A	Gene-Term
GO:0051209	HTR2A	Gene-Term
GO:0045600	HTR2A	Gene-Term
GO:0008284	HTR2A	Gene-Term
GO:0014824	HTR2A	Gene-Term
GO:0050795	HTR2A	Gene-Term
GO:0007613	HTR2A	Gene-Term
GO:0046883	HTR2A	Gene-Term
GO:0030431	HTR2A	Gene-Term
GO:0014065	HTR2A	Gene-Term
GO:0001659	HTR2A	Gene-Term
GO:0007208	HTR2A	Gene-Term
GO:0007568	HTR2A	Gene-Term
GO:0050731	HTR2A	Gene-Term
GO:0007202	HTR2A	Gene-Term
GO:0042493	HTR2A	Gene-Term
GO:0051967	HTR2A	Gene-Term
GO:0045821	HTR2A	Gene-Term
GO:0010513	HTR2A	Gene-Term
GO:0070374	HTR2A	Gene-Term
GO:0007631	HTR2C	Gene-Term
GO:0070374	HTR2C	Gene-Term
GO:0007208	HTR2C	Gene-Term
GO:0031644	HTR2C	Gene-Term
GO:0007626	HTR2C	Gene-Term
GO:0042493	HTR2C	Gene-Term
GO:0051209	HTR2C	Gene-Term
GO:0043397	HTR2C	Gene-Term
GO:0032098	HTR2C	Gene-Term
GO:0045600	HTR2C	Gene-Term
GO:0007268	HTR2C	Gene-Term
GO:0010513	HTR2C	Gene-Term
GO:0001662	HTR2C	Gene-Term
GO:0051482	HTR2C	Gene-Term
GO:0006182	HTR2C	Gene-Term
GO:0042493	HTR2B	Gene-Term
GO:0014065	HTR2B	Gene-Term
GO:0051000	HTR2B	Gene-Term
GO:0042310	HTR2B	Gene-Term
GO:0043547	HTR2B	Gene-Term
GO:0003300	HTR2B	Gene-Term
GO:0070528	HTR2B	Gene-Term
GO:0051209	HTR2B	Gene-Term
GO:0043066	HTR2B	Gene-Term
GO:0010507	HTR2B	Gene-Term
GO:0043123	HTR2B	Gene-Term
GO:0048598	HTR2B	Gene-Term
GO:0019722	HTR2B	Gene-Term
GO:0014827	HTR2B	Gene-Term
GO:0003007	HTR2B	Gene-Term
GO:0050795	HTR2B	Gene-Term
GO:0001755	HTR2B	Gene-Term
GO:0006182	HTR2B	Gene-Term
GO:0071502	HTR2B	Gene-Term
GO:0050715	HTR2B	Gene-Term
GO:0043406	HTR2B	Gene-Term
GO:0007200	HTR2B	Gene-Term
GO:0007202	HTR2B	Gene-Term
GO:0007205	HTR2B	Gene-Term
GO:0001938	HTR2B	Gene-Term
GO:0051781	HTR2B	Gene-Term
GO:0002031	HTR2B	Gene-Term
GO:0098664	HTR2B	Gene-Term
GO:0010513	HTR2B	Gene-Term
GO:0070374	HTR2B	Gene-Term
GO:0051091	NEUROG3	Gene-Term
GO:0031018	NEUROG3	Gene-Term
GO:0007422	NEUROG3	Gene-Term
GO:0060290	NEUROG3	Gene-Term
GO:0000122	NEUROG3	Gene-Term
GO:0021510	NEUROG3	Gene-Term
GO:0045666	NEUROG3	Gene-Term
GO:0030900	NEUROG3	Gene-Term
GO:0048814	NEUROG3	Gene-Term
GO:0030902	NEUROG3	Gene-Term
GO:0030855	NEUROG3	Gene-Term
GO:0045944	NEUROG3	Gene-Term
GO:0051091	NEUROG2	Gene-Term
GO:0030182	NEUROG2	Gene-Term
GO:0021954	GBA2	Gene-Term
GO:0006680	GBA2	Gene-Term
GO:0016139	GBA2	Gene-Term
GO:0008206	GBA2	Gene-Term
GO:0050821	GBA3	Gene-Term
GO:1903017	GBA3	Gene-Term
GO:0046477	GBA3	Gene-Term
GO:0051692	GBA3	Gene-Term
GO:0016139	GBA3	Gene-Term
GO:0006355	ZBTB34	Gene-Term
GO:0006355	ZBTB37	Gene-Term
GO:0002755	TLR7	Gene-Term
GO:0050729	TLR7	Gene-Term
GO:0007252	TLR7	Gene-Term
GO:0042346	TLR7	Gene-Term
GO:0045356	TLR7	Gene-Term
GO:0045359	TLR7	Gene-Term
GO:0071260	TLR7	Gene-Term
GO:0034154	TLR7	Gene-Term
GO:0034162	TLR7	Gene-Term
GO:0045416	TLR7	Gene-Term
GO:0001774	TLR7	Gene-Term
GO:0045078	TLR7	Gene-Term
GO:0001932	TLR7	Gene-Term
GO:0032722	TLR7	Gene-Term
GO:0032755	TLR7	Gene-Term
GO:0051607	TLR7	Gene-Term
GO:0016567	KLHL36	Gene-Term
GO:0016567	KLHL34	Gene-Term
GO:0016567	KLHL35	Gene-Term
GO:0016567	KLHL32	Gene-Term
GO:0008584	KLHL32	Gene-Term
GO:0009566	KLHL32	Gene-Term
GO:0007286	KLHL32	Gene-Term
GO:0016567	KLHL33	Gene-Term
GO:0016567	KLHL30	Gene-Term
GO:0006355	KLHL31	Gene-Term
GO:0042787	KLHL31	Gene-Term
GO:0048675	VCL	Gene-Term
GO:0002009	VCL	Gene-Term
GO:0006936	VCL	Gene-Term
GO:0030336	VCL	Gene-Term
GO:0034333	VCL	Gene-Term
GO:0002576	VCL	Gene-Term
GO:0070527	VCL	Gene-Term
GO:0034394	VCL	Gene-Term
GO:0043297	VCL	Gene-Term
GO:0007160	VCL	Gene-Term
GO:0043312	VCL	Gene-Term
GO:0090136	VCL	Gene-Term
GO:0030032	VCL	Gene-Term
GO:0007283	SPATA19	Gene-Term
GO:0030154	SPATA19	Gene-Term
GO:0007275	SPATA19	Gene-Term
GO:0043547	AGAP11	Gene-Term
GO:0042632	TMEM97	Gene-Term
GO:0001558	TMEM97	Gene-Term
GO:0016567	KLHL38	Gene-Term
GO:1903070	SGTA	Gene-Term
GO:1903071	SGTA	Gene-Term
GO:0016032	SGTA	Gene-Term
GO:2000059	SGTA	Gene-Term
GO:0006446	EIF1B	Gene-Term
GO:0006508	AC011473.4	Gene-Term
GO:0042593	MTNR1B	Gene-Term
GO:0050796	MTNR1B	Gene-Term
GO:0007623	MTNR1B	Gene-Term
GO:0007187	MTNR1B	Gene-Term
GO:0007268	MTNR1B	Gene-Term
GO:0061944	TRIM44	Gene-Term
GO:1901224	TRIM44	Gene-Term
GO:0050821	TRIM44	Gene-Term
GO:0002230	TRIM44	Gene-Term
GO:0045893	TRIM44	Gene-Term
GO:0001961	TRIM44	Gene-Term
GO:0007617	MTNR1A	Gene-Term
GO:0007623	MTNR1A	Gene-Term
GO:0007187	MTNR1A	Gene-Term
GO:0030828	MTNR1A	Gene-Term
GO:0002755	TLR8	Gene-Term
GO:0016064	TLR8	Gene-Term
GO:0045078	TLR8	Gene-Term
GO:0051607	TLR8	Gene-Term
GO:0045356	TLR8	Gene-Term
GO:0034158	TLR8	Gene-Term
GO:0071260	TLR8	Gene-Term
GO:0050718	TLR8	Gene-Term
GO:0007249	TLR8	Gene-Term
GO:2000778	TLR8	Gene-Term
GO:0034162	TLR8	Gene-Term
GO:0045359	TLR8	Gene-Term
GO:0001774	TLR8	Gene-Term
GO:0006954	TLR8	Gene-Term
GO:0045416	TLR8	Gene-Term
GO:0001932	TLR8	Gene-Term
GO:2001183	TLR8	Gene-Term
GO:1900181	TRIM40	Gene-Term
GO:0045116	TRIM40	Gene-Term
GO:0030308	TRIM40	Gene-Term
GO:0032088	TRIM40	Gene-Term
GO:0042177	TRIM40	Gene-Term
GO:1901223	TRIM40	Gene-Term
GO:0016567	TRIM41	Gene-Term
GO:0033539	IVD	Gene-Term
GO:0006552	IVD	Gene-Term
GO:0045892	TBPL2	Gene-Term
GO:0007275	TBPL2	Gene-Term
GO:0006352	TBPL2	Gene-Term
GO:0016557	PEX3	Gene-Term
GO:0045046	PEX3	Gene-Term
GO:0031648	PEX2	Gene-Term
GO:0006635	PEX2	Gene-Term
GO:0016558	PEX2	Gene-Term
GO:0048147	PEX2	Gene-Term
GO:0000122	PEX2	Gene-Term
GO:0050680	PEX2	Gene-Term
GO:0016567	PEX2	Gene-Term
GO:0000038	PEX2	Gene-Term
GO:0050853	IGHV1-69-2	Gene-Term
GO:0045087	IGHV1-69-2	Gene-Term
GO:0006910	IGHV1-69-2	Gene-Term
GO:0006911	IGHV1-69-2	Gene-Term
GO:0042742	IGHV1-69-2	Gene-Term
GO:0006958	IGHV1-69-2	Gene-Term
GO:0050871	IGHV1-69-2	Gene-Term
GO:0016558	PEX7	Gene-Term
GO:0001764	PEX7	Gene-Term
GO:0008611	PEX7	Gene-Term
GO:0006635	PEX7	Gene-Term
GO:0001958	PEX7	Gene-Term
GO:0050821	PEX6	Gene-Term
GO:0016561	PEX6	Gene-Term
GO:0018153	IVL	Gene-Term
GO:0010224	IVL	Gene-Term
GO:0070268	IVL	Gene-Term
GO:0086005	SCN3B	Gene-Term
GO:0086014	SCN3B	Gene-Term
GO:0007399	SCN3B	Gene-Term
GO:2000649	SCN3B	Gene-Term
GO:0060373	SCN3B	Gene-Term
GO:0060371	SCN3B	Gene-Term
GO:0086091	SCN3B	Gene-Term
GO:0010460	SCN3B	Gene-Term
GO:0086012	SCN3B	Gene-Term
GO:0019233	SCN3B	Gene-Term
GO:0060078	SCN3B	Gene-Term
GO:0072659	SCN3B	Gene-Term
GO:0086015	SCN3B	Gene-Term
GO:0010765	SCN3B	Gene-Term
GO:0050900	ESAM	Gene-Term
GO:0007156	ESAM	Gene-Term
GO:0000184	PPP2R1A	Gene-Term
GO:0030308	PPP2R1A	Gene-Term
GO:0030155	PPP2R1A	Gene-Term
GO:0000188	PPP2R1A	Gene-Term
GO:0030111	PPP2R1A	Gene-Term
GO:0051754	PPP2R1A	Gene-Term
GO:0019932	PPP2R1A	Gene-Term
GO:0051306	PPP2R1A	Gene-Term
GO:1903538	PPP2R1A	Gene-Term
GO:0097711	PPP2R1A	Gene-Term
GO:0042532	PPP2R1A	Gene-Term
GO:0007143	PPP2R1A	Gene-Term
GO:0007084	PPP2R1A	Gene-Term
GO:0010389	PPP2R1A	Gene-Term
GO:2001241	PPP2R1A	Gene-Term
GO:0008380	PPP2R1A	Gene-Term
GO:0010033	PPP2R1A	Gene-Term
GO:0070262	PPP2R1A	Gene-Term
GO:0006461	PPP2R1A	Gene-Term
GO:0051232	PPP2R1A	Gene-Term
GO:0006275	PPP2R1A	Gene-Term
GO:0006355	PPP2R1A	Gene-Term
GO:0006672	PPP2R1A	Gene-Term
GO:0008150	NECAB1	Gene-Term
GO:0006904	VPS45	Gene-Term
GO:0006886	VPS45	Gene-Term
GO:0007596	VPS45	Gene-Term
GO:0007015	ERMN	Gene-Term
GO:0008360	ERMN	Gene-Term
GO:0001763	ERMN	Gene-Term
GO:0031344	ERMN	Gene-Term
GO:0014910	ACE	Gene-Term
GO:0019229	ACE	Gene-Term
GO:0002005	ACE	Gene-Term
GO:0032943	ACE	Gene-Term
GO:0010629	ACE	Gene-Term
GO:0060047	ACE	Gene-Term
GO:0050435	ACE	Gene-Term
GO:0002474	ACE	Gene-Term
GO:0032092	ACE	Gene-Term
GO:0042447	ACE	Gene-Term
GO:0010608	ACE	Gene-Term
GO:0002003	ACE	Gene-Term
GO:0001822	ACE	Gene-Term
GO:1902033	ACE	Gene-Term
GO:0061098	ACE	Gene-Term
GO:2000170	ACE	Gene-Term
GO:1900086	ACE	Gene-Term
GO:0032091	ACE	Gene-Term
GO:0007283	ACE	Gene-Term
GO:0071838	ACE	Gene-Term
GO:0060218	ACE	Gene-Term
GO:0002446	ACE	Gene-Term
GO:0002019	ACE	Gene-Term
GO:0003084	ACE	Gene-Term
GO:0050482	ACE	Gene-Term
GO:1903597	ACE	Gene-Term
GO:0001974	ACE	Gene-Term
GO:0031848	ACD	Gene-Term
GO:0070200	ACD	Gene-Term
GO:0030326	ACD	Gene-Term
GO:0006886	ACD	Gene-Term
GO:0032212	ACD	Gene-Term
GO:0060381	ACD	Gene-Term
GO:0032202	ACD	Gene-Term
GO:0001501	ACD	Gene-Term
GO:0001655	ACD	Gene-Term
GO:0035282	ACD	Gene-Term
GO:0032211	ACD	Gene-Term
GO:0051973	ACD	Gene-Term
GO:0042776	ATP5S	Gene-Term
GO:0042407	ATP5S	Gene-Term
GO:0006986	UBXN4	Gene-Term
GO:0030433	UBXN4	Gene-Term
GO:0030049	NEB	Gene-Term
GO:0007517	NEB	Gene-Term
