node1	node2	sim
HPCAL4	LRRN2	0.973902728351127
HPCAL4	LRRTM2	0.9798339264531436
HPCAL4	MAP2	0.9703440094899171
HPCAL4	MAPT	0.9762752075919336
HPCAL4	MCOLN2	0.963226571767497
HPCAL4	MT3	0.9899169632265716
HPCAL4	MYL12B	0.9620403321470936
HPCAL4	NALCN	0.966785290628707
HPCAL4	NEFL	0.9691577698695136
HPCAL4	NFASC	0.951364175563464
HPCAL4	NGFR	0.9531435349940688
HPCAL4	NRCAM	0.9727164887307236
HPCAL4	NTRK2	0.9608540925266904
HPCAL4	OMG	0.989916963226572
HPCAL4	PPFIA2	0.9988137603795968
HPCAL4	PRKCE	0.979240806642942
HPCAL4	PTPRT	0.9679715302491104
HPCAL4	RYR3	0.966785290628707
HPCAL4	SCN10A	0.9857651245551602
HPCAL4	SCN11A	0.9540332147093712
HPCAL4	SCN1A	0.952846975088968
HPCAL4	SCN2A	0.9911032028469752
HPCAL4	SCN4B	0.9638196915776986
HPCAL4	SCN7A	0.968564650059312
HPCAL4	SCN9A	0.959667852906287
HPCAL4	SHANK2	0.975682087781732
HPCAL4	SLC24A2	0.9768683274021353
HPCAL4	SLC6A1	0.9703440094899171
HPCAL4	SLC8A2	0.9768683274021353
HPCAL4	SLITRK3	0.9733096085409252
HPCAL4	SPTBN4	0.98932384341637
HPCAL4	SRI	0.972123368920522
HPCAL4	STX1B	0.9836892052194544
HPCAL4	SYN1	0.9994068801897984
HR	JMJD4	0.9970344009489918
HR	JMJD7	0.9952550415183868
HR	JMJD7-PLA2G4B	0.9940688018979834
HR	JMJD8	0.9940688018979834
HR	KDM2B	0.9839857651245552
HR	KDM8	0.9958481613285884
HR	MAMDC4	0.9804270462633452
HR	PCNX	0.9744958481613286
HR	PHF19	0.9623368920521946
HR	PHF2	0.9798339264531436
HR	RNF186	0.9857651245551602
HR	TXLNGY	0.979240806642942
HR	TYW5	0.9970344009489918
HR	UTY	0.9833926453143536
HSPBAP1	JMJD4	0.9507710557532624
HSPBAP1	KDM3A	0.954329774614472
HSPBAP1	KDM4C	0.9976275207591934
HSPBAP1	KDM7A	0.9733096085409252
HSPBAP1	KDM8	0.9816132858837484
IGF1R	MEF2C	0.9863582443653618
IGF1R	MPDZ	0.961447212336892
IGF1R	NF1	0.9916963226571768
IGF1R	NTRK2	0.9804270462633452
IGF1R	PRKCE	0.989916963226572
IGF1R	PTK7	0.9946619217081852
IGF1R	PTPN11	0.9727164887307236
IGF1R	RARB	0.9531435349940688
IGF1R	RET	0.9994068801897984
IGF1R	SPTBN1	0.9780545670225383
IGSF10	IGSF3	0.9872479240806644
IGSF10	LRRC4	0.9940688018979832
IGSF10	NALCN	0.9620403321470936
IGSF10	NEO1	0.972123368920522
IGSF10	OMG	0.9599644128113879
IGSF10	PPFIA2	0.9673784104389088
IGSF10	PRTG	0.9943653618030842
IGSF10	PTPRT	0.9703440094899171
IGSF10	RNF186	1.0
IGSF10	ROBO3	0.9676749703440096
IGSF10	SDK1	0.9937722419928824
IGSF10	SDK2	0.9830960854092526
IGSF10	SLC8A2	0.9670818505338078
IGSF10	TNIK	0.9697508896797152
IGSF10	YY2	0.959964412811388
IGSF22	KLHL4	0.9866548042704626
IGSF22	LRFN2	0.9744958481613286
IGSF22	LRRN2	0.963226571767497
IGSF22	MACROD2	0.9976275207591934
IGSF22	NEO1	0.9747924080664294
IGSF22	NRCAM	0.9626334519572954
IGSF22	PLCL2	0.9750889679715302
IGSF22	PRTG	0.9765717674970344
IGSF22	ROBO3	0.9988137603795968
IGSF22	SDK1	0.9931791221826808
IGSF22	SDK2	0.9994068801897984
IGSF22	SNTG2	0.9839857651245552
IGSF22	UNC5A	0.9510676156583632
IGSF22	UNC5B	0.9567022538552789
IGSF22	UNC5D	0.9905100830367736
IGSF3	ISX	0.9958481613285884
IGSF3	JAG2	0.9697508896797152
IGSF3	KLF11	0.9682680901542112
IGSF3	KLF14	0.9884341637010676
IGSF3	LOC105370298	0.9519572953736656
IGSF3	MAGI3	0.98220640569395
IGSF3	MYCN	0.9819098457888492
IGSF3	NEO1	0.956405693950178
IGSF3	NFASC	0.9549228944246736
IGSF3	NKAIN2	0.9875444839857652
IGSF3	NUTM2B	0.9940688018979834
IGSF3	OMG	0.9697508896797152
IGSF3	PALD1	0.9919928825622776
IGSF3	PALM2	0.9813167259786476
IGSF3	PCNX	0.9970344009489918
IGSF3	PRR20A	0.9519572953736656
IGSF3	PRR20D	0.9519572953736656
IGSF3	PRTG	0.9911032028469752
IGSF3	PTPRT	0.9611506524317912
IGSF3	PTPRZ1	0.9534400948991696
IGSF3	RNF186	0.9804270462633452
IGSF3	SDK2	0.9741992882562278
IGSF3	TENM4	0.9958481613285884
IGSF3	ZNF223	0.9750889679715302
IGSF3	ZNF501	0.965005931198102
IKZF2	KLF11	0.9952550415183868
IKZF2	KLF12	0.9946619217081852
IKZF2	MYCN	0.9516607354685648
IKZF2	NR2E3	0.9605575326215896
IKZF2	RARB	0.9590747330960854
IKZF2	SCUBE3	0.9540332147093712
IKZF2	SEPW1	0.9581850533807829
IKZF2	SGK1	0.9567022538552789
IKZF2	ZNF223	0.989916963226572
IKZF2	ZNF501	0.9549228944246736
ING1	ING2	1.0
ING1	ING3	0.9827995255041518
ING1	ING4	0.9881376037959668
ING1	ING5	0.99644128113879
ING1	JADE1	0.9952550415183868
ING1	JADE2	0.9905100830367736
ING1	MLLT10	0.9863582443653618
ING1	NSD2	0.963226571767497
ING1	PHF12	0.9988137603795968
ING1	PHF14	0.9976275207591934
ING1	RBBP5	0.9561091340450772
ING1	SETD1A	0.9638196915776986
ING1	SETD1B	0.9602609727164888
ING1	SIN3A	0.9786476868327402
ING1	SIN3B	0.9644128113879004
ING1	TAF3	0.965005931198102
ING2	ING3	0.989916963226572
ING2	ING4	0.9958481613285884
ING2	ING5	0.9988137603795968
ING2	JADE1	0.9905100830367736
ING2	JADE2	0.9887307236061684
ING2	KDM4A	0.9691577698695136
ING2	KDM4B	0.9644128113879004
ING2	MLLT10	0.9845788849347568
ING2	NSD3	0.951364175563464
ING2	PHF12	0.9988137603795968
ING2	PHF14	0.9887307236061684
ING2	PHF19	0.965005931198102
ING2	SIN3A	0.9567022538552789
ING2	SIN3B	0.9525504151838672
ING2	TAF3	0.9887307236061684
ING3	ING4	0.9946619217081852
ING3	ING5	0.9875444839857652
ING3	JADE1	0.9884341637010676
ING3	KMT2E	0.954329774614472
ING3	PHF14	0.9816132858837484
ING4	ING5	1.0
ING4	JADE1	0.9976275207591934
ING4	JADE2	0.9958481613285884
ING4	KDM4A	0.9845788849347568
ING4	MLLT10	0.9590747330960854
ING4	MORF4L2	0.956405693950178
ING4	NSD1	0.9602609727164888
ING4	NSD3	0.9804270462633452
ING4	PHF1	0.9733096085409252
ING4	PHF12	0.9810201660735468
ING4	PHF14	0.9620403321470936
ING4	PHF19	0.9916963226571768
ING4	SETD1A	0.9590747330960854
ING4	TAF3	0.9976275207591934
ING5	JADE1	0.9946619217081852
ING5	JADE2	0.9946619217081852
ING5	KDM4A	0.9830960854092528
ING5	MLLT10	0.965005931198102
ING5	NSD1	0.9691577698695136
ING5	NSD3	0.9798339264531436
ING5	PHF12	0.9911032028469752
ING5	PHF14	0.9661921708185052
ING5	TAF3	0.9916963226571768
INO80	KAT8	0.9780545670225386
INO80	MORF4L2	0.9516607354685648
INO80	SMARCA1	0.9501779359430604
INO80	SRCAP	0.9584816132858838
INO80	SUPT5H	0.9798339264531436
INO80	SUPT6H	0.9555160142348754
INO80D	USF3	0.968564650059312
INTS3	PATE3	0.9578884934756822
INTS3	TJAP1	0.9961447212336892
INTS3	TUG1	0.9581850533807829
INTS3	XPO6	0.9733096085409252
INTS3	ZNF501	0.9537366548042704
INTS6	PHF3	0.9549228944246736
INTS6	RSF1	0.979240806642942
INTS6	TRAPPC8	0.9531435349940688
INTS6	WASHC4	0.9590747330960854
INTS6L	STRIP1	0.9940688018979834
IPO13	PCBP4	0.9854685646500594
IPO13	PRR29	1.0
IPO13	PWWP2B	0.9765717674970344
IPO13	ZCWPW2	0.961447212336892
IQGAP1	KRAS	0.9602609727164888
IQGAP1	PAK2	0.998220640569395
IQGAP1	PTEN	0.9970344009489918
IQGAP1	PTPN11	0.9519572953736656
IQGAP1	PTPN12	0.9531435349940688
IQGAP1	SMAD2	0.9626334519572954
IQGAP1	SOS2	0.951364175563464
IQSEC2	LRP1	0.9593712930011862
IQSEC2	LZTS3	0.994958481613286
IQSEC2	MAPK8IP1	0.9516607354685648
IQSEC2	PSEN2	0.9658956109134044
IQSEC2	SCN3A	0.9522538552787664
IQSEC2	SHANK2	0.9703440094899171
IQSEC2	ZDHHC20	0.9934756820877816
IRF2BP2	LINC01194	0.9931791221826808
IRF2BP2	MAP9	0.9943653618030842
IRF2BP2	MRE11A	0.998220640569395
IRF2BP2	PATE3	0.9955516014234876
IRF2BP2	PCGF2	0.9827995255041518
IRF2BP2	PROSER3	0.9546263345195728
IRF2BP2	SEPW1	0.9958481613285884
IRF2BP2	TRABD2A	0.9899169632265716
IRF2BP2	TSHZ1	0.9857651245551602
IRF2BP2	YY2	0.9875444839857652
ISL1	KIF5A	0.9572953736654805
ISL1	LINC01194	0.9516607354685648
ISL1	LRRN2	0.99644128113879
ISL1	MAP2	0.9816132858837484
ISL1	MAPT	0.9902135231316728
ISL1	MMP16	0.9638196915776986
ISL1	NGFR	0.968564650059312
ISL1	NLGN1	0.9534400948991696
ISL1	NTRK2	0.9712336892052196
ISL1	OMG	0.9744958481613286
ISL1	PLP1	0.9629300118623962
ISL1	PTPRT	0.9946619217081852
ISL1	PTPRZ1	0.9872479240806644
ISL1	RET	0.9552194543297746
ISL1	SCN2A	0.9555160142348756
ISL1	SLC6A1	0.9661921708185052
ISL1	UNC5A	0.965005931198102
ISX	KANK1	0.9661921708185052
ISX	MAPK8IP1	0.968564650059312
ISX	MFHAS1	0.9943653618030842
ISX	NLGN1	0.9762752075919336
ISX	PALM2	0.9991103202846976
ISX	SCN11A	0.9679715302491104
ISX	SCN1A	0.9676749703440096
ISX	SCN3A	0.9593712930011862
ISX	SCN4B	0.9768683274021353
ISX	SCN7A	0.9620403321470936
ISX	SCN9A	0.9765717674970344
ISX	TENM4	1.0005931198102016
ISX	UNC5A	0.9955516014234876
ISX	UNC5B	0.9804270462633452
ISX	UNC5D	0.9896204033214708
ISX	ZKSCAN8	0.9608540925266904
ISX	ZNF223	0.9952550415183868
ITSN2	JMJD1C	0.9869513641755636
ITSN2	KIAA1109	0.9952550415183868
ITSN2	KIDINS220	0.9691577698695136
ITSN2	LYST	0.9525504151838672
ITSN2	MARK3	0.9703440094899171
ITSN2	MGEA5	0.9798339264531436
ITSN2	MORC3	0.9733096085409252
ITSN2	N4BP2L2	0.9934756820877816
ITSN2	NIPBL	0.9703440094899171
ITSN2	PHF3	0.9780545670225386
ITSN2	PIAS1	0.9501779359430604
ITSN2	PIK3CA	0.9739027283511268
ITSN2	PKN2	0.9934756820877816
ITSN2	PNISR	0.9501779359430604
ITSN2	PUM2	0.9851720047449584
ITSN2	REV3L	0.968564650059312
ITSN2	SETX	0.9709371293001186
ITSN2	SMG1	0.951364175563464
ITSN2	SOS1	0.9691577698695136
ITSN2	SOS2	0.9777580071174377
ITSN2	TRAPPC8	0.961447212336892
ITSN2	USP24	0.9780545670225386
ITSN2	USP34	0.9810201660735468
ITSN2	VPS13B	0.9549228944246738
ITSN2	WASHC4	0.9537366548042704
ITSN2	ZBTB20	0.9584816132858838
ITSN2	ZCCHC11	0.9626334519572952
ITSN2	ZCCHC6	0.9519572953736656
ITSN2	ZNF292	0.961447212336892
ITSN2	ZNF638	0.9602609727164888
JADE1	JADE2	1.0
JADE1	KAT6B	0.9691577698695136
JADE1	KDM4A	0.9869513641755636
JADE1	MLLT10	0.9946619217081852
JADE1	NSD1	0.9827995255041518
JADE1	NSD2	0.9561091340450772
JADE1	NSD3	0.9750889679715302
JADE1	PHF12	0.9911032028469752
JADE1	PHF14	0.9952550415183868
JADE1	SP140L	0.9501779359430604
JADE1	TAF3	0.9931791221826808
JADE2	KDM4A	0.9655990510083036
JADE2	KDM4B	0.98220640569395
JADE2	MLLT10	0.989916963226572
JADE2	MORF4L2	0.9578884934756822
JADE2	NSD3	0.9682680901542112
JADE2	PHF1	0.9905100830367736
JADE2	PHF12	0.9970344009489918
JADE2	PHF14	0.9940688018979834
JADE2	PHF19	0.9620403321470936
JADE2	SETD1B	0.9555160142348756
JADE2	TAF3	0.9905100830367736
JAG1	JAG2	0.9970344009489918
JAG1	LAMC1	0.9647093712930012
JAG1	LRP1	0.9750889679715302
JAG1	MYCN	0.9561091340450772
JAG1	MYH10	0.9810201660735468
JAG1	NFATC4	0.9848754448398576
JAG1	NGFR	0.9934756820877816
JAG1	NOTCH1	0.9958481613285884
JAG1	NOTCH2	0.9958481613285884
JAG1	PSEN1	0.9869513641755636
JAG1	PSEN2	0.9952550415183868
JAG1	PSENEN	0.9970344009489918
JAG1	PTK7	0.986061684460261
JAG1	RBMS1	0.979240806642942
JAG1	SOX9	0.9940688018979834
JAG1	UNC5B	0.9531435349940688
JAG2	LRP1	0.9952550415183868
JAG2	MAPK8IP1	0.9534400948991696
JAG2	MAPT	0.9572953736654805
JAG2	NGFR	0.9988137603795968
JAG2	NOTCH1	0.99288256227758
JAG2	PGF	0.989916963226572
JAG2	PSEN1	0.9655990510083036
JAG2	PSEN2	0.9911032028469752
JAG2	PSENEN	0.9940688018979834
JAG2	PTK7	0.9744958481613286
JAG2	ROR2	0.9709371293001188
JAG2	TANC1	0.9641162514827996
JAG2	TRIO	0.9958481613285884
JAG2	TTN	0.9691577698695136
JAG2	UNC5B	0.967081850533808
JARID2	KDM3A	0.9833926453143536
JARID2	KDM4A	0.966785290628707
JARID2	KDM4B	0.9673784104389088
JARID2	KDM4C	0.9537366548042704
JARID2	KDM5B	0.9774614472123369
JARID2	KDM6A	0.9691577698695136
JARID2	KDM6B	0.9567022538552789
JARID2	NCOA6	0.9608540925266904
JARID2	PHF2	0.961447212336892
JARID2	RNF44	0.9650059311981021
JMJD1C	KAT6A	0.9531435349940688
JMJD1C	KBTBD2	0.9661921708185052
JMJD1C	KDM3A	0.9608540925266904
JMJD1C	KDM5A	0.9620403321470936
JMJD1C	MGEA5	0.9608540925266904
JMJD1C	MORC3	0.98932384341637
JMJD1C	N4BP2L2	0.9679715302491104
JMJD1C	NIPBL	0.9703440094899171
JMJD1C	PHF3	0.9845788849347568
JMJD1C	PIK3CA	0.98932384341637
JMJD1C	PUM2	0.9679715302491104
JMJD1C	REV3L	0.9673784104389088
JMJD1C	RSBN1	0.9531435349940688
JMJD1C	SCAF11	0.9590747330960854
JMJD1C	SCAF8	0.9519572953736656
JMJD1C	SETX	0.9786476868327402
JMJD1C	SNRK	0.966785290628707
JMJD1C	SPAST	0.9697508896797152
JMJD1C	TRAPPC10	0.9655990510083036
JMJD1C	TRAPPC8	0.961447212336892
JMJD1C	USP24	0.959667852906287
JMJD1C	USP33	0.9584816132858838
JMJD1C	USP34	0.9774614472123369
JMJD1C	VPS13B	0.9578884934756822
JMJD1C	WASHC4	0.9620403321470936
JMJD1C	ZCCHC11	0.9525504151838672
JMJD1C	ZCCHC6	0.9697508896797152
JMJD1C	ZNF292	0.9786476868327404
JMJD4	JMJD7	0.99644128113879
JMJD4	JMJD7-PLA2G4B	0.9946619217081852
JMJD4	JMJD8	0.9994068801897984
JMJD4	KDM2B	0.99288256227758
JMJD4	KDM4A	0.9839857651245552
JMJD4	KDM4B	0.9768683274021353
JMJD4	KDM6B	0.9786476868327404
JMJD4	KDM8	1.0
JMJD4	MAMDC4	0.979240806642942
JMJD4	PCNX	0.9733096085409252
JMJD4	PHF19	0.9569988137603797
JMJD4	PHF2	0.9946619217081852
JMJD4	TXLNGY	0.9780545670225383
JMJD4	TYW5	0.9976275207591934
JMJD4	UTY	0.9970344009489918
JMJD4	ZNF137P	0.9777580071174377
JMJD7	JMJD7-PLA2G4B	0.9988137603795968
JMJD7	JMJD8	0.9970344009489918
JMJD7	KDM2B	0.9688612099644128
JMJD7	KDM4A	0.9578884934756822
JMJD7	KDM4B	0.9833926453143536
JMJD7	KDM6B	0.9555160142348756
JMJD7	KDM8	0.9994068801897984
JMJD7	KLHL4	0.9558125741399764
JMJD7	PALD1	0.9739027283511268
JMJD7	PCNX	0.9869513641755634
JMJD7	PHF2	0.9851720047449584
JMJD7	RNF186	0.9623368920521944
JMJD7	TXLNGY	0.9884341637010676
JMJD7	TYW5	0.9994068801897984
JMJD7	UTY	0.9916963226571768
JMJD7-PLA2G4B	JMJD8	0.9952550415183868
JMJD7-PLA2G4B	KDM2B	0.9537366548042704
JMJD7-PLA2G4B	KDM4B	0.9510676156583632
JMJD7-PLA2G4B	KDM8	0.99644128113879
JMJD7-PLA2G4B	KLHL4	0.9688612099644128
JMJD7-PLA2G4B	PALD1	0.9827995255041518
JMJD7-PLA2G4B	PCNX	0.9908066429418744
JMJD7-PLA2G4B	PHF2	0.9934756820877816
JMJD7-PLA2G4B	RNF186	0.973902728351127
JMJD7-PLA2G4B	TXLNGY	0.9919928825622776
JMJD7-PLA2G4B	TYW5	0.9976275207591934
JMJD7-PLA2G4B	UTY	0.9810201660735468
JMJD8	KDM2B	0.9733096085409252
JMJD8	KDM4A	0.9501779359430604
JMJD8	KDM6B	0.9525504151838672
JMJD8	KDM8	0.9970344009489918
JMJD8	KLHL4	0.9679715302491104
JMJD8	MAMDC4	0.9919928825622776
JMJD8	PHF2	0.9851720047449584
JMJD8	RNF186	0.9712336892052196
JMJD8	TYW5	0.9958481613285884
JMJD8	UTY	0.9958481613285884
KANK1	MPDZ	0.9931791221826808
KANK1	PSENEN	0.9617437722419928
KANK1	PTPRZ1	0.9673784104389088
KANK1	SHANK2	0.9768683274021353
KANK1	SOX9	0.9798339264531436
KANK1	TENM4	0.9661921708185052
KANK1	TSHZ1	0.9679715302491104
KANSL1	KMT2C	0.9750889679715302
KANSL1	MGA	0.9531435349940688
KANSL1	OGT	0.9839857651245552
KANSL1	UHRF2	0.966785290628707
KANSL3	PHF20	0.9744958481613286
KANSL3	TAF3	0.965005931198102
KANSL3	WDR82P1	0.9676749703440096
KAT2B	NCOR1	0.9584816132858838
KAT2B	PBRM1	0.9596678529062872
KAT2B	SMAD2	0.9572953736654805
KAT2B	SMARCA1	0.9531435349940688
KAT2B	SMARCA2	0.9804270462633452
KAT2B	SMARCC2	0.972123368920522
KAT2B	SP1	0.9833926453143536
KAT2B	TP53	0.9709371293001186
KAT6A	KAT6B	0.9644128113879004
KAT6A	KDM2A	0.9827995255041518
KAT6A	KDM3B	0.9804270462633452
KAT6A	KDM5A	0.9994068801897984
KAT6A	KMT2A	0.9922894424673784
KAT6A	KMT2C	0.9626334519572954
KAT6A	KMT2E	0.9833926453143536
KAT6A	KMT5B	0.9733096085409252
KAT6A	MED13	0.9578884934756822
KAT6A	MED13L	0.9733096085409252
KAT6A	MGEA5	0.979240806642942
KAT6A	NCOR1	0.9679715302491104
KAT6A	NIPBL	0.9810201660735468
KAT6A	PHF20L1	0.9691577698695136
KAT6A	PHF21A	0.9602609727164888
KAT6A	PHF3	0.975682087781732
KAT6A	POGZ	0.9537366548042704
KAT6A	PUM1	0.9715302491103204
KAT6A	PUM2	0.9780545670225386
KAT6A	REV3L	0.9727164887307236
KAT6A	RSBN1	0.9578884934756822
KAT6A	SCAF11	0.951364175563464
KAT6A	SETD2	0.9946619217081852
KAT6A	SF3B1	0.9644128113879004
KAT6A	SMARCA2	0.966785290628707
KAT6A	SMG1	0.951364175563464
KAT6A	SPEN	0.973902728351127
KAT6A	TRIM33	0.961447212336892
KAT6A	UBXN7	0.9620403321470936
KAT6A	USP34	0.965005931198102
KAT6A	ZCCHC11	0.9555160142348754
KAT6A	ZNF148	0.9644128113879004
KAT6A	ZNF292	0.963226571767497
KAT6B	KDM2A	0.9567022538552789
KAT6B	KMT2A	0.9833926453143536
KAT6B	KMT2C	0.9555160142348754
KAT6B	KMT2E	0.9780545670225386
KAT6B	MLLT10	0.9537366548042704
KAT6B	PBRM1	0.9519572953736656
KAT6B	PHF21A	0.9602609727164888
KAT6B	RERE	0.9810201660735468
KAT6B	SIN3B	0.9786476868327402
KAT6B	SMARCC2	0.9644128113879004
KAT6B	TP53	0.9501779359430604
KAT8	KDM6B	0.9584816132858838
KAT8	KMT2D	0.9638196915776986
KAT8	MORF4L2	0.9525504151838672
KAT8	MSL3	0.9875444839857652
KAT8	PHF1	0.9697508896797152
KAT8	RBBP5	0.9768683274021353
KAT8	SETD1A	0.989916963226572
KAT8	SETD7	0.9715302491103204
KAT8	SIN3A	0.9537366548042704
KAT8	SIN3B	0.9697508896797152
KAT8	SMARCA1	0.9709371293001186
KAT8	SMARCB1	0.9744958481613286
KAT8	SMARCC1	0.951364175563464
KAT8	SMARCC2	0.965005931198102
KAT8	SMARCD1	0.9709371293001186
KAT8	SRCAP	0.9590747330960854
KAT8	SUPT5H	0.9561091340450772
KAT8	SUV39H2	0.9644128113879004
KAT8	TP53BP1	0.954329774614472
KBTBD2	KDM3A	0.9549228944246736
KBTBD2	MORC3	0.9608540925266904
KBTBD2	OTUD4	0.9798339264531436
KBTBD2	SCAF8	0.9501779359430604
KBTBD2	SOS2	0.9709371293001186
KBTBD2	SPAST	0.9525504151838672
KBTBD2	WAC	0.9804270462633452
KBTBD4	MAGI3	0.9875444839857652
KBTBD4	MYO1B	0.9558125741399764
KBTBD4	MYO1G	0.9967378410438908
KBTBD4	PTPRZ1	0.9655990510083036
KBTBD4	PYGL	0.9931791221826808
KBTBD4	SPRED1	0.9931791221826808
KBTBD4	ZFR2	0.9979240806642942
KCNJ9	KCNQ2	0.9994068801897984
KCNJ9	KIF5A	0.9902135231316728
KCNJ9	LGI1	0.9703440094899171
KCNJ9	LRRTM2	0.954329774614472
KCNJ9	MAP2	0.9845788849347568
KCNJ9	MAPT	0.951364175563464
KCNJ9	MOG	0.9727164887307236
KCNJ9	MT3	0.9777580071174378
KCNJ9	NALCN	0.9644128113879004
KCNJ9	NEFL	0.9887307236061684
KCNJ9	NTRK2	0.9510676156583632
KCNJ9	OMG	0.9558125741399764
KCNJ9	PHYHIP	0.99644128113879
KCNJ9	PIN1P1	0.9552194543297746
KCNJ9	PPFIA2	0.9958481613285884
KCNJ9	PPP2R2B	0.972123368920522
KCNJ9	PRKCE	0.9694543297746144
KCNJ9	PTPRT	0.968564650059312
KCNJ9	RYR3	0.9816132858837484
KCNJ9	SCN10A	0.9658956109134044
KCNJ9	SCN2A	0.9905100830367736
KCNJ9	SLC24A2	0.9869513641755636
KCNJ9	SLC6A1	0.9673784104389088
KCNJ9	SLC8A2	0.9994068801897984
KCNJ9	SLITRK3	0.9801304863582444
KCNJ9	SPTBN4	0.9552194543297746
KCNJ9	STX1B	0.99288256227758
KCNJ9	SYN1	0.9952550415183868
KCNJ9	SYT11	0.979240806642942
KCNJ9	UNC79	0.9534400948991696
KCNJ9	UNC80	0.9546263345195728
KCNQ2	KIF5A	0.9780545670225386
KCNQ2	LGI1	0.9836892052194544
KCNQ2	LRFN2	0.9697508896797152
KCNQ2	LRRN2	0.952846975088968
KCNQ2	LRRTM2	0.9709371293001188
KCNQ2	MAP2	0.9857651245551602
KCNQ2	MAPK8IP1	0.967081850533808
KCNQ2	MAPT	0.9644128113879004
KCNQ2	MT3	0.9768683274021353
KCNQ2	NEFL	0.968564650059312
KCNQ2	NFASC	0.9780545670225386
KCNQ2	NLGN1	0.9703440094899171
KCNQ2	NRCAM	0.975682087781732
KCNQ2	NTRK2	0.9507710557532622
KCNQ2	OMG	0.973902728351127
KCNQ2	PPFIA2	0.9727164887307236
KCNQ2	PRKCE	0.965005931198102
KCNQ2	PTPRT	0.9934756820877816
KCNQ2	RASGRP1	0.9567022538552789
KCNQ2	RYR3	0.9673784104389088
KCNQ2	SCN10A	0.9875444839857652
KCNQ2	SCN11A	0.98220640569395
KCNQ2	SCN1A	0.9958481613285884
KCNQ2	SCN2A	0.9952550415183868
KCNQ2	SCN3A	0.9810201660735468
KCNQ2	SCN4B	0.9940688018979834
KCNQ2	SCN7A	0.9922894424673784
KCNQ2	SCN9A	0.9863582443653618
KCNQ2	SLC24A2	0.9833926453143536
KCNQ2	SLC6A1	0.9816132858837484
KCNQ2	SLC8A2	0.9976275207591934
KCNQ2	SPTAN1	0.957888493475682
KCNQ2	SPTBN1	0.9549228944246736
KCNQ2	SPTBN4	0.98932384341637
KCNQ2	STX1B	0.9842823250296558
KCNQ2	SYN1	0.9934756820877816
KDM2A	KDM3B	0.9549228944246738
KDM2A	KDM5A	0.9798339264531436
KDM2A	KDM5B	0.9679715302491104
KDM2A	KDM6B	0.9567022538552789
KDM2A	KDM7A	0.9638196915776986
KDM2A	KMT2A	0.9911032028469752
KDM2A	KMT2C	0.9673784104389088
KDM2A	KMT2E	0.9911032028469752
KDM2B	KDM5C	0.9839857651245552
KDM2B	KDM6B	0.9958481613285884
KDM2B	KDM8	0.9952550415183868
KDM2B	PCGF2	0.99644128113879
KDM2B	PHF19	0.9940688018979834
KDM2B	PHF2	0.9988137603795968
KDM2B	TYW5	0.9798339264531436
KDM2B	UTY	0.998220640569395
KDM3A	KDM3B	0.9833926453143536
KDM3A	KDM5B	0.9501779359430604
KDM3A	KDM6A	0.9655990510083036
KDM3A	MORC3	0.9501779359430604
KDM3A	RAPGEF2	0.954329774614472
KDM3B	KDM5A	0.9851720047449584
KDM3B	KMT5B	0.973902728351127
KDM3B	MED13	0.9519572953736656
KDM3B	MGEA5	0.963226571767497
KDM3B	N4BP2L2	0.963226571767497
KDM3B	NIPBL	0.9661921708185052
KDM3B	PHF3	0.9555160142348756
KDM3B	PUM1	0.9845788849347568
KDM3B	PUM2	0.9863582443653618
KDM3B	REV3L	0.954329774614472
KDM3B	RSBN1	0.951364175563464
KDM3B	SETD2	0.9905100830367736
KDM3B	SPEN	0.9644128113879004
KDM3B	TSC1	0.9501779359430604
KDM3B	USP34	0.9561091340450772
KDM3B	ZC3H11A	0.9567022538552789
KDM3B	ZCCHC11	0.9715302491103204
KDM3B	ZFC3H1	0.9786476868327404
KDM3B	ZNF638	0.9697508896797152
KDM4A	KDM4B	1.0
KDM4A	KDM4C	0.989916963226572
KDM4A	KDM5B	0.9839857651245552
KDM4A	KDM5C	0.9727164887307236
KDM4A	KDM6B	0.9801304863582444
KDM4A	KDM8	0.9715302491103204
KDM4A	NSD1	0.9733096085409252
KDM4A	PHF1	0.9567022538552789
KDM4A	PHF12	0.9587781731909846
KDM4A	PHF19	0.9525504151838672
KDM4A	SMARCB1	0.9525504151838672
KDM4A	TAF3	0.9578884934756822
KDM4A	UTY	0.9676749703440096
KDM4B	KDM4C	0.9774614472123369
KDM4B	KDM5B	0.961447212336892
KDM4B	KDM5C	0.9875444839857652
KDM4B	KDM6B	0.9911032028469752
KDM4B	KDM8	0.9839857651245552
KDM4B	PHF1	0.961447212336892
KDM4B	TAF3	0.9845788849347568
KDM4B	TYW5	0.9715302491103204
KDM4B	UTY	0.9673784104389088
KDM4C	KDM7A	0.9994068801897984
KDM4C	PHF21A	0.9715302491103204
KDM5A	KDM6A	0.9578884934756822
KDM5A	KMT2A	0.9816132858837484
KDM5A	KMT2C	0.965005931198102
KDM5A	KMT2E	0.9602609727164888
KDM5A	KMT5B	0.9780545670225383
KDM5A	MGEA5	0.963226571767497
KDM5A	NIPBL	0.9881376037959668
KDM5A	NKTR	0.9780545670225383
KDM5A	PHF20L1	0.954329774614472
KDM5A	PHF21A	0.9780545670225386
KDM5A	PHF3	0.9810201660735468
KDM5A	PKN2	0.9578884934756822
KDM5A	PNISR	0.9673784104389088
KDM5A	PUM1	0.961447212336892
